reviewStar,reviewText
1,"FIRST I GOT A MESSAGE THAT THIS ITEM WAS BEING RETURNED, DAMAGED IN MAIL. THEN I REORDERED. IT LASTED MAYBE 2 WEEKS AND STOPPED WORKING. DO NOT BUY THIS ITEM!"
1,Buttons stopped working after 2 months
1,If I could go don’t zero stars I would. Lagged regardless of settings and eventually stopped working completely after Less than a week.
1,Arrived broken - cheap piece of plastic junk.
1,"From the moment I began using the mouse, it was glitchy. I would be using the mouse and it would appear clear across the screen. Very annoying. I replaced the batteries several times and it made no difference. It is slow to start as well. I purchased it because of the quiet click feature, which it does well, but the way the mouse misbehaves constantly makes me so frustrated. Would not recommend at all."
1,Bought for my daughter and she hated it so much I had to buy her another one. She said it doesn't feel like your clicking and broke literally after a few days of receiving it 😤
1,Really bad product don’t work!!
1,"I liked the mouse while it worked, it’s compact and simple to connect. But after only a couple of months it stopped connecting to my computer. I tried changing the battery and that did not help."
1,"This mouse is such a waste of money. It broke two hours after usage, even when I followed instructions and used gently. It suddenly just stopped worked."
1,"This mouse stopped working correctly, wandering on the screen such that you have to wrestle with it"
1,"This product seemed fine at first but stopped working after two months of use. I have changed the batteries, re-paired. No light, no response. It also makes a rattling noise as if something internal came loose."
1,This mouse stopped functioning properly after a few weeks. Would not recommend.
1,Right click broke on day 2
1,So disappointed in this mouse . This mouse worked for about a month and hasn't worked since. Do not purchase.
1,Broke after 2ises
1,"My mouse stopped functioning and I needed it pretty quickly.. Next day delivery. All stars on that My local Staples was out. This was intended to be a stop gap. It didn't last a month. Unfortunately, it fell on the floor and rendered the left button. useless. Not good. There was also no way to shut off the device. Would I recommend?  No.Spend a little more money and get one that will last."
1,I was very disappointed the item did not work
1,Received in December and already stopped working
1,I don't like this mouse it jumps a lot when I'm trying to use it.
1,I would not recommend as this unit stopped working with my laptop. It started with random movements when the mouse was not being touched then would not hover over the item I needed to click. Then completely stopped working for me even with fresh batteries.
1,"This mouse is really small so it's kind of awkward to use if you have bigger hands. It's also very jumpy and it doesn't matter what surface you use, it has a mind of its own. Don't waste your time."
1,I’ve had a lot of mice over the years and this is the worse. Now it could be defective but I’m not sure. The sensor jumps around and is impossible to use.  DO NOT BUY
1,"I don’t like it. When I first got it, it worked but now it doesn’t."
