reviewStar,reviewText,inconsistentStatus
3,Shipped last minute from my predicted date paid for expedited shipping. Phone gets hot after extended use ( anything over two hours) touch stops working at random times but locking and unlocking clears that issue. Speakers are LOUD to that’s a pro.,0
3,i have to go to apple because i got this phone for verizon and it wont let me make calls or texts sooooo basically dont buy it,0
3,Cord does not work!,0
3,"The screen is tinier than my droid. It does not recognize my fingerprint a lot. The picture showed that little pen when I bought it, but it was not in the package, nor did it arrive later. I have to recharge the battery often.",0
3,Being a used phone watch out for battery life the batteries are not changed out on used phones so they won’t have the normal battery life.,0
3,One of the speaker on the phone do not work,0
3,Na,0
3,Battery drains from 100 to zero in 5 hours,0
3,Battery life is insufficient and less than expected.,0
3,This phone did not hold charge and is now not even turning on no matter how long you put it to charge. It shuts off. Only had it since April of 2020. I purchased another two one for my son and one for my daughter and hers is the one that won’t hold charge or do anything.,0
3,There was a screen protector  when removed it there was scratches on screen which makes me soo dissapointed😶,0
3,Clarification on unlocking to all services,0
3,"the volume on the ringer barely works and i cant use imessages, it will not connect",0
3,not working smoothly,0
3,"Battery needed replaced immediately, Audio Chip in phone burned out in 6 months and now need to replace the phone.",0
3,Brought the phone and use it maybe 2 cases and couldnt use it,0
3,The phone was ok. I had a few issues but nothing major.,0
3,me,0
3,Could only hear on speaker phone.,0
3,"Phone has glitches. Appears up to date but things don't run properly. I purchased more storage for the phone but it still says I don't have enough storage. Screen freezes, turning the phone on and off only works temporarily if at all, among other things I am noticing more and more day by day and it's only been a week.",0
3,battery issues,0
3,Maximum capacity on battery is 81%,0
3,battery runs too... fast. Last less than a day.,0
3,A lot smaller than I thought or wanted,0
3,Battery life was at 72%,0
3,"Battery doesn’t hold power , phone dies a million times a day",0
3,Camera couldn’t focus it was continually trying,0
3,Excelente,0
3,The phone was very 4.7 in size and the battery life was 78 percent and for a iPhone this size should be at least 80 percent.,0
3,Phone arrived without a sim tray making it unusable until I could purchase a replacement tray.,0
3,Came with a screen protector.,0
3,Phone  Charger didn't work,0
3,The battery does not last,0
3,"this product didnt make one year and tore up, now i have to take it to the apple store to have it fixed, dissadisfied  with this product,",0
3,Screen came cracked smfh....,0
3,Battery doesn’t last long.,0
3,Bought this iPhone to use on tracfone it works but can’t use the WiFi calling feature.,0
3,This phone was sold to me with a battery that doesn’t charge all the way.  Servicing will cost substantially more money.,0
3,"The screen does have a long and visible scratch. It should be replaced before resale.The qualification ""renewed"" would not correct.",0
3,Not compatible with Verizon sim card,0
3,See above,0
3,A little heavy,0
3,a little smaller than i thought it would be taking pic.,0
3,"I can't turn off the alarm without turning off the phone. Three of us tried and you cannot cancel or snooze the alarm. In fact, you can't even turn down the volume. These are some interesting features for a phone.Amazon recommends that I return the item or I guess I could carry around an alarm clock and not use the alarm feature.",0
3,It's a so so phone. It works. A little laggy. I'd get the one plus nord instead.,0
3,Long run is not compatible,0
3,Late is slow,0
3,Doesn't last three days,0
3,"The screen size was adaquate. Pictures were decent. Font was too small for my liking, even at it's largest. The system froze up several times after having it only a few weeks. Sound quality wasn't impressive. I returned it. Motorola just isn't what it used to be back in the day.",0
3,... but otherwise a decent phone,0
3,even though it is unlocked phone but it wont let you turn on hot spot,0
3,I do not like this phone. It's preference leaves a lot to be desired. Battery life is incredible.,0
3,A bit complicated,0
3,"Not impressed for the money.  Felt very cheap.  Super lite watch, not impressed with the construction.",0
3,Battery doesn't last as long as advertised and gps location for time can be quirky where it changes by one hour periodically and I have to reset. This has happened 4 or 5 times this month. Without those issues it would be a 5.,0
3,One of the buttons gets stucks every once in a while causing it to skip music tracks twice or more in a row.,0
3,Battery runs out too fast,0
3,"Running, swimming",0
3,"Would rate the tracker at a 5, if the text feature was more reliable. It works intermittently.",0
3,"The watch lost connection with my phone and I was not able to pair it again until my phone operating system updated. Quite possibly an issue with the phone, but still annoying. Otherwise good watch- seems well made and sturdy. Be aware that this is not a touch screen watch and can be a bit confusing to use the sequence of buttons.",0
3,"Have had for over two months now. Battery life isn’t as advertised, maybe 4 days and tracked miles while mountain biking is always less that what Strava indicates.",0
3,It works that all I can say.,0
3,bought this because my grandkids were misrouted by the school on an overflow bus with out them letting their parents know.  Wanted to know where they were at all times.  Then found once it was received that they couldn't afford the monthly subscription necessary to make it work.,0
3,Subscription is expensive,0
3,It would take long to refresh,0
3,The accuracy isn't quite right but it will tell you where they are just gotta get used of it it jumps around a lot,0
